point_index,x_mm,y_mm,z_mm,label_id,label
730,2.0959842056377824,-6.319540231416018,0.6641623597015608,1,renal_pelvis
731,-8.024710461939309,2.9285907567192635,4.354448725514033,1,renal_pelvis
732,-1.3359724418987342,1.688636624070897,-66.58473722345846,2,ureter_stub
733,-4.715872112520572,3.073252697467875,-10.00446135570447,3,upj
734,-4.11829303615663,5.797472550023755,-63.95978559587856,2,ureter_stub
735,-6.328354215255401,1.8877479357090161,-10.513885607555068,2,ureter_stub
736,8.33452231160909,-0.5380128656996345,-16.48852739374102,7,lower_pole_access
737,-7.702195106519522,-4.200430418593254,-0.07910824011532636,1,renal_pelvis
738,-4.170808046460155,3.5967046251916317,-19.195684062395575,2,ureter_stub
739,-1.978163633106843,1.2020067015658613,-18.957727260443622,2,ureter_stub
740,-0.8579438452779264,2.390394399026532,-66.92767329879085,2,ureter_stub
741,33.49525176466389,-0.07383017217642324,-66.55413981139522,14,calyx_lower_04
742,-7.552549203190293,2.0932496863709202,-20.442478995823276,2,ureter_stub
743,9.155725212263391,-3.7061706392614093,3.133864828920878,10,calyx_middle_02
744,-6.963165002365375,0.9118026476958234,-11.54966246495488,2,ureter_stub
745,24.223745947720175,5.314627474161725,-12.999437636858618,11,calyx_lower_01
746,-4.697141214850701,5.239736499412776,-46.39923166578733,2,ureter_stub
747,12.089605546395084,4.604110416489591,-25.69023893697571,7,lower_pole_access
748,9.652860953062044,2.1426016121788445,-11.70330854884187,7,lower_pole_access
749,35.46559548163092,-3.255797442543138,-47.151413778218554,13,calyx_lower_03
750,-6.067665101648805,-0.4881926890014302,-99.33798294216137,2,ureter_stub
751,32.00535725127381,-4.239974177014231,-62.54418504795504,14,calyx_lower_04
752,-5.391360509514319,-0.8694297560976688,-92.78613616890658,2,ureter_stub
753,-8.546019007573493,2.5928381639002764,-4.0463503646586005,1,renal_pelvis
754,37.41793409502922,-1.7509250928657758,-63.60069717606687,14,calyx_lower_04
755,18.62002853819805,-7.097176891484443,2.980619993392736,10,calyx_middle_02
756,-3.0848665504543358,3.531844867452747,-8.704750399394168,3,upj
757,36.05301072835434,-6.028803521294658,-43.14715072035153,13,calyx_lower_03
758,0.5014304173831674,-6.206657883578634,-2.997470265739872,1,renal_pelvis
759,-3.269274632696576,1.651931067585026,-26.719750113863427,2,ureter_stub
760,1.1819583547890984,-5.7279777731090284,4.274197733130531,1,renal_pelvis
761,23.51002027717196,-8.348381786211599,2.903351198469038,10,calyx_middle_02
762,-3.1643290704781983,4.024133073856956,6.8242681292884075,1,renal_pelvis
763,-2.4643475421247243,2.6863097060940873,-17.292621837329232,2,ureter_stub
764,-5.406785169138439,3.4626795881182706,-16.752591598230158,2,ureter_stub
765,28.08040940935459,-3.986797698633933,-43.44814788236432,13,calyx_lower_03
766,18.546744243534413,4.831973034795526,-0.4069522435239714,9,calyx_middle_01
767,15.825235216100504,1.4382266394107728,-37.018838569592134,7,lower_pole_access
768,-2.455049929180956,-1.977581892281678,-14.12000064911611,2,ureter_stub
769,-3.551397551408256,2.2802913352254115,-30.193100183342764,2,ureter_stub
770,29.960347937113504,4.163546497564333,-17.344527172494395,11,calyx_lower_01
771,-0.2341363719831086,5.855054811817986,4.069051622433379,1,renal_pelvis
772,-6.079023198431223,4.787630794378209,-35.42278743635701,2,ureter_stub
773,-6.33688252896475,3.6118564243449667,5.461259456836782,1,renal_pelvis
774,8.671005911957865,0.03985596948067438,8.400080037139798,4,major_upper
775,-5.4293738680310755,3.7325446284917354,5.95243826982649,1,renal_pelvis
776,17.96616093016549,-0.22345803127821656,21.335762960553875,8,calyx_upper_01
777,-3.5555318601037182,3.597845315552404,7.151098747029561,1,renal_pelvis
778,-2.3474361241909847,2.8058850526602326,-87.05588476736719,2,ureter_stub
779,36.636681635345994,-1.1042516129486035,-65.26996347542193,14,calyx_lower_04
780,26.717672441915077,3.4415688176077883,-15.986165220472603,11,calyx_lower_01
781,14.923873255124981,-2.124720881417298,0.5407821139091828,10,calyx_middle_02
782,9.163686027607602,4.7304791726635615,-17.53609200543687,7,lower_pole_access
783,-5.038057340358506,5.241587976936282,-43.037105701832175,2,ureter_stub
784,16.204813548164783,-7.317518404240633,1.5782074946516538,10,calyx_middle_02
785,23.37907930891154,3.8846385970742427,-47.56922289078931,7,lower_pole_access
786,38.288123954596266,6.063708980249071,-28.9049125656448,12,calyx_lower_02
787,16.941393211844307,1.0633183454190573,-29.614944336941036,7,lower_pole_access
788,-4.79919602521555,1.6991435035021865,-69.09872621381713,2,ureter_stub
789,29.12369316793244,6.996543394501549,-30.86531826993927,12,calyx_lower_02
790,-4.659914497329855,-1.9876158435583304,-17.0467916140876,2,ureter_stub
791,34.85116773945447,4.549750731336088,-28.808572886370786,12,calyx_lower_02
792,17.646491871287246,1.3417278595448512,-40.82582865705379,7,lower_pole_access
793,21.842735390375662,3.1140944969855946,-50.38188633941572,7,lower_pole_access
794,-6.961643903837475,-4.460620649737087,-2.0596508538326086,1,renal_pelvis
795,22.518958639130595,-10.076704786995577,0.8700676850679259,10,calyx_middle_02
796,17.221161154310057,5.9739897234783434,-0.2914449519621906,9,calyx_middle_01
797,-4.078121801383455,1.675456934665348,8.397362533651478,1,renal_pelvis
798,6.75779655691991,0.9085200791340736,13.683239699754942,8,calyx_upper_01
799,-7.331856095539417,1.4063462047357516,-41.87546008711535,2,ureter_stub
800,-3.633033631744206,4.597814541454042,-46.97556124718982,2,ureter_stub
801,-7.389341249683946,0.09420042444241286,-21.003321896463248,2,ureter_stub
802,-0.8349304544112283,-0.6582751920535405,-87.37244292832284,2,ureter_stub
803,21.29316053200458,5.063169753281021,-30.609351817276387,12,calyx_lower_02
804,-6.675718177735996,-1.3346465426146057,-13.160755171845208,2,ureter_stub
805,-1.7642668280880773,2.7286048291133684,-85.71850445897901,2,ureter_stub
806,-6.898718980819802,4.696622010211087,-44.74942578274168,2,ureter_stub
807,9.973095453630012,0.2044831106085311,3.965464237600644,1,renal_pelvis
808,0.543447177336104,4.013383005518993,7.4362771826732486,1,renal_pelvis
809,34.67156362667508,4.571423189002489,-30.971341827489447,12,calyx_lower_02
810,-0.6886929959165211,2.422319541520257,8.778249913366661,1,renal_pelvis
811,1.7578683803145383,1.9921107779695453,9.23865798769929,1,renal_pelvis
812,-0.6659758189653092,1.7708672187035135,-86.08232436928954,2,ureter_stub
813,7.76676683160702,-3.286003606295874,9.05254254122018,4,major_upper
814,34.762908382993295,-3.0382622708217073,-60.088685671546685,14,calyx_lower_04
815,-1.7498957939757096,-6.221027826797232,2.561206152013117,1,renal_pelvis
816,3.861225959801688,6.1160782970282765,0.3376464740085193,1,renal_pelvis
817,17.245823233566256,4.038769731373516,-16.406344217762506,11,calyx_lower_01
818,-5.249888205985548,5.445781268185339,-53.52087578516793,2,ureter_stub
819,18.460267077957546,2.83976125548439,20.61778231934154,8,calyx_upper_01
820,6.598289131585102,1.735320888263181,12.530340761094783,8,calyx_upper_01
821,-1.6743966901837093,2.7286561856457014,-84.54176929636292,2,ureter_stub
822,-9.145565927718224,-2.9352626492488207,-0.47560869813626816,1,renal_pelvis
823,-8.651031835786645,1.3684372120899104,4.733608856018454,1,renal_pelvis
824,26.05095645360024,-3.0517297270851533,-44.5856026425374,13,calyx_lower_03
825,-5.032237366019071,2.117509052952183,-68.57135353583354,2,ureter_stub
826,8.9240240557744,-0.501979754145517,-14.840181548084853,7,lower_pole_access
827,2.1138801920055936,4.2823161634201465,6.830245911798876,1,renal_pelvis
828,7.600544740032562,3.410047504990543,-19.57293012592757,7,lower_pole_access
829,-5.097541027260175,2.1574427577958533,-69.8324886022102,2,ureter_stub
830,19.773695152620522,6.8381774022965995,-0.31800854777680115,9,calyx_middle_01
831,30.931972829034688,2.2257353082855755,-57.58781661597147,14,calyx_lower_04
832,-0.7951565652969981,-0.5698130005893982,-88.05962477538117,2,ureter_stub
833,14.609695777531103,3.824553908836865,-17.26029941223029,11,calyx_lower_01
834,29.488631697676126,1.1977291828868841,-60.16861913529796,14,calyx_lower_04
835,32.22019087466891,-3.8355281834730017,-64.54460653077746,14,calyx_lower_04
836,-0.20886733243010613,1.1497342181831753,-84.82503626422724,2,ureter_stub
837,-2.8515261913455183,2.931968054572759,-50.056111262381165,2,ureter_stub
838,-5.5026542507765726,4.324964981625346,-29.076567239285296,2,ureter_stub
839,32.1917108039252,6.422346667573221,-15.419338493341922,11,calyx_lower_01
840,17.182302333204703,4.58505514040623,-34.5621492623199,7,lower_pole_access
841,8.64796618141305,-0.1271756950718848,-18.368921569720666,7,lower_pole_access
842,26.451196966097,10.239164420592742,-13.270259115677842,11,calyx_lower_01
843,20.177650589710844,3.1654220943557387,-36.59852599953593,7,lower_pole_access
844,-3.2386218383686014,3.2660978169885073,-81.2819364998088,2,ureter_stub
845,5.603004166219279,0.4149668761863223,12.862556201883041,8,calyx_upper_01
846,28.511420195434148,-9.822185932499133,2.9607041682740216,10,calyx_middle_02
847,21.595480001173637,2.141733926135551,-50.20352252986601,7,lower_pole_access
848,9.436611001038754,-2.1437567856781192,11.660748471153251,8,calyx_upper_01
849,32.042601550539125,1.4397087053379625,-57.996075505142,14,calyx_lower_04
850,-0.44651982778276644,-0.6044716397275341,9.542461211470448,1,renal_pelvis
851,25.200902086651574,10.481506199789859,-15.246135867762426,11,calyx_lower_01
852,37.70384571579287,-1.3778618960095146,-62.537250774596295,14,calyx_lower_04
853,19.968746632936796,1.2027008359050615,-45.57356938122217,7,lower_pole_access
854,28.878809679054445,-2.373374077841354,-45.543493419032224,13,calyx_lower_03
855,-1.161636287223557,1.6191049972388418,-11.821362283663214,2,ureter_stub
856,-0.8301412165479047,-0.6035570795846892,-88.30525887643512,2,ureter_stub
857,16.16995228983504,2.0315107614708072,1.3547198115626786,9,calyx_middle_01
858,0.3622762475619938,3.9834760170995978,7.477031781516947,1,renal_pelvis
859,-6.827994812455315,3.5444064525682824,-53.48163023496094,2,ureter_stub
860,-1.3988438159609229,4.197628431811888,-61.167721281198745,2,ureter_stub
861,15.253481688124996,0.10420883591682445,-30.922412314882227,7,lower_pole_access
862,36.403821241558916,-2.6040540439209634,-45.924165876296165,13,calyx_lower_03
863,33.19316547724038,3.4734065157983136,-61.529072202986214,14,calyx_lower_04
864,8.920877158184627,2.9886464364110625,-10.478588392843374,7,lower_pole_access
865,-7.2891682948185155,1.570252886463258,-15.910286532467037,2,ureter_stub
866,29.286566812511683,8.37516803897575,0.5145583099582144,9,calyx_middle_01
867,30.35234926418829,5.835314092859814,-12.160745584932739,11,calyx_lower_01
868,26.752619909676604,3.4586854610846154,-14.968990932065537,11,calyx_lower_01
869,35.18178016025094,7.841601701554258,-27.751214830324713,12,calyx_lower_02
870,3.27086025783896,-5.198465408094708,-4.96539791264759,1,renal_pelvis
871,12.473662637769115,-4.2891768795115555,-1.085121385772114,10,calyx_middle_02
872,14.809525062509792,3.368400663072459,-1.021723035744545,9,calyx_middle_01
873,-8.215807174467214,-1.7470499460294577,5.130071382765464,1,renal_pelvis
874,-0.45308739454623403,1.862378478150915,-80.27961064188683,2,ureter_stub
875,33.77999897495311,8.141622944884627,-30.705085813301437,12,calyx_lower_02
876,-5.252739489603814,4.972350248481416,-63.49454601493613,2,ureter_stub
877,0.9426022799626629,-4.290758030806414,7.1079903811137894,1,renal_pelvis
878,8.744183135462944,4.528543657020083,-13.844580635179435,7,lower_pole_access
879,6.62769774402186,4.170877796402038,4.022807351245882,1,renal_pelvis
880,-6.290895208930838,-3.917724959684661,4.747532085606387,1,renal_pelvis
881,-0.43212488132078886,6.349683646223258,1.6007958567691456,1,renal_pelvis
882,-5.74778975594345,5.27335014265847,-1.3957418899717131,1,renal_pelvis
883,13.654587088790837,1.9229382876169925,-17.31930131642995,11,calyx_lower_01
884,11.922082667310676,-1.8174784210173618,15.284244457551543,8,calyx_upper_01
885,24.098010248457758,4.754162697047074,-29.852829093477855,12,calyx_lower_02
886,-2.9578646498160452,3.2449924886210084,-48.81308649492033,2,ureter_stub
887,-2.781571413852501,2.706203337091578,-20.433325150846173,2,ureter_stub
888,10.653669670266646,0.5365692255071228,-24.146947472983403,7,lower_pole_access
889,-6.365698046307803,3.8757362500537695,-57.325549025525646,2,ureter_stub
890,35.252734035379646,-5.7689037668288305,-46.803422944089355,13,calyx_lower_03
891,9.007090422926291,-3.574529393145356,3.2883144419741916,10,calyx_middle_02
892,28.82435583173179,1.2542692194368366,-62.96866510499695,14,calyx_lower_04
893,25.274062260368293,-9.985949215334,3.1335428372922123,10,calyx_middle_02
894,28.067220470528785,3.0164028947183104,-55.219836377154806,14,calyx_lower_04
895,-3.0557309269170596,1.9352064580636368,-25.646225124035514,2,ureter_stub
896,26.628665213515063,-3.1061669934304064,-42.67368138546395,13,calyx_lower_03
897,4.700945583346476,-5.6229973971713685,1.9066408991208603,1,renal_pelvis
898,0.41772876297519945,-6.450406120190741,-1.3156345288612954,1,renal_pelvis
899,-2.5072075935740386,-1.920938236091414,-97.40527359757057,2,ureter_stub
900,29.29918871953603,2.143079944828238,-57.83632278642603,14,calyx_lower_04
901,-8.300909778360195,1.980060090830055,-30.467734113656793,2,ureter_stub
902,10.260968245428055,-0.11434942988722858,-18.974833063337787,7,lower_pole_access
903,23.146910194274472,0.8214953732878134,-51.40256260208298,7,lower_pole_access
904,-6.963356951686343,2.499704308915053,-17.060014882560008,2,ureter_stub
905,24.071965454630202,5.978924681092663,-12.824236073875364,11,calyx_lower_01
906,-8.02854257650446,2.13109882021995,-5.187416168722719,1,renal_pelvis
907,3.4163536503901417,-3.2164466108327874,-7.601124437116667,1,renal_pelvis
908,28.53498121678669,4.228606351161217,-18.195060302319,11,calyx_lower_01
909,34.767124349544964,-5.95592705333584,-42.45448261324898,13,calyx_lower_03
910,-5.0829148393211305,4.980623694596945,-39.70281745065763,2,ureter_stub
911,-3.905654343662249,0.8901796409080998,-69.40734676078148,2,ureter_stub
912,-0.7601725484427557,2.788669101493313,-78.69903802635936,2,ureter_stub
913,24.538929930031536,7.1223566659901145,0.41804541772542886,9,calyx_middle_01
914,9.860747290520209,0.81133904333038,-12.907197914704502,7,lower_pole_access
915,-5.107198203383827,1.2451222608289587,-49.15943942122394,2,ureter_stub
916,-2.833329961925631,-5.106743023559978,5.363494363528226,1,renal_pelvis
917,-5.179924507087949,3.2171965764451125,-70.73090992917179,2,ureter_stub
918,-3.2844122865638785,3.2748143649372965,-43.01886047011926,2,ureter_stub
919,-4.6351515752725,0.2470439010917995,-78.24933057798827,2,ureter_stub
920,22.696987513215962,-8.289232230059413,2.96105516709639,10,calyx_middle_02
921,8.035982697719191,0.8411720722962519,-7.676248680839026,6,major_lower
922,3.404389619301428,4.57572788167781,-8.35894106022042,6,major_lower
923,32.889720684714646,-3.4475726498688912,-41.84435450276247,13,calyx_lower_03
924,-2.3488695984561594,1.350397148208125,-20.95325337069459,2,ureter_stub
925,31.90935389691585,-1.8392440489812993,-43.77196251286407,13,calyx_lower_03
926,-4.2362046412511445,2.5094390980246644,-91.23996121620192,2,ureter_stub
927,-3.7384119101652518,1.5666160362192978,-36.6675958466571,2,ureter_stub
928,-5.263304085533447,1.1705207871459848,-47.02439265755135,2,ureter_stub
929,9.344028345965878,4.690244734323823,-18.933572248603394,7,lower_pole_access
930,15.383790408405174,0.4055566587891083,-33.543800701374636,7,lower_pole_access
931,-6.878617874084383,0.555411868226386,-34.3196380560772,2,ureter_stub
932,35.98862638766097,2.667950131658391,-63.579188831945864,14,calyx_lower_04
933,5.229088807432295,-1.0786230700452983,12.644237168499046,4,major_upper
934,23.674027452278462,7.078074816644578,-13.225284097640415,11,calyx_lower_01
935,-3.5003012595589076,-0.5012794829282835,-23.379304903535335,2,ureter_stub
936,26.27089796396648,-2.4653433555479265,-42.15894790385903,13,calyx_lower_03
937,-0.9512845285957352,-0.7719207058555051,-88.46936301955427,2,ureter_stub
938,18.773248315357723,4.620182800955092,2.606380798078358,9,calyx_middle_01
939,-3.9071701960832943,5.692424802530263,-2.7705449683761163,1,renal_pelvis
940,24.428152114723808,3.0091442391887937,-47.539594707266865,7,lower_pole_access
941,12.96196997880467,0.010263443568335483,-25.87851998374178,7,lower_pole_access
942,20.207918263976843,4.293442246223592,-43.498245888271775,7,lower_pole_access
943,17.36202217074422,5.60871434073641,-0.44513144894262685,9,calyx_middle_01
944,15.304080653043213,3.445593205468141,3.0705641861487774,9,calyx_middle_01
945,-5.521066337358851,-0.7413555822794632,-24.98534907493096,2,ureter_stub
946,-7.243980764846193,3.510114777489308,-4.62347253465386,1,renal_pelvis
947,27.45235255138219,12.394556789804563,2.8233619636675504,9,calyx_middle_01
948,6.20213630369681,-1.010779361484847,-10.58100144347501,6,major_lower
949,-4.711744984716495,5.1416214899983315,-66.04422301501619,2,ureter_stub
950,-5.008920033670493,5.43855975892589,-50.92336622755993,2,ureter_stub
951,-5.076567426960217,5.369196100921117,-61.085693734253674,2,ureter_stub
952,20.44271876581229,3.428962233004615,-30.80884981406463,12,calyx_lower_02
953,-1.4723604441028353,1.1171560840849017,-14.307311458250835,2,ureter_stub
954,32.960460766820844,-5.543981473465322,-46.734373425587016,13,calyx_lower_03
955,8.303627725173705,0.21233565011789862,-19.238955596652385,7,lower_pole_access
956,-7.834172570587818,3.1541476320150514,-26.937650825999974,2,ureter_stub
957,16.34723754643951,4.603520599795635,-33.54133522191621,7,lower_pole_access
958,-1.4247691566629155,-2.992121363268275,-9.586539296449905,3,upj
959,-3.6924711436894664,1.6311669220502976,-35.749221040094646,2,ureter_stub
960,17.64540779591211,1.6269466867459643,-29.995905459991377,7,lower_pole_access
961,-1.6421227789805748,5.299418987655425,-64.21191412335547,2,ureter_stub
962,-7.561260629296544,1.3204018439710978,-6.2039508522869315,1,renal_pelvis
963,23.751403652603795,1.3272465330706964,-43.068898847166174,13,calyx_lower_03
964,33.246867160795254,6.3593974628933365,-31.694989153705713,12,calyx_lower_02
965,5.418613044518426,-4.202932666313258,6.414908700881132,4,major_upper
966,29.229564692200285,7.0795967239919015,-30.690219583950228,12,calyx_lower_02
967,-7.810637723540222,1.056669641052518,-24.215189316829512,2,ureter_stub
968,-2.4642894153729755,5.970748204695446,3.029398114841772,1,renal_pelvis
969,30.79871974657668,4.788177777627936,-13.691406468439764,11,calyx_lower_01
970,8.419240382271985,2.3469244620565015,-4.426216883542508,1,renal_pelvis
971,-5.38378787609485,2.560324889760259,-63.660680086348,2,ureter_stub
972,20.476861447162992,4.424561439150309,-42.91685396686078,7,lower_pole_access
973,31.707696841618038,7.9502656174304605,-17.340907724776667,11,calyx_lower_01
974,11.860349393168569,4.471153431564488,-18.774354017591346,7,lower_pole_access
975,-1.1556293411299374,1.6655534258613878,-11.71527812196512,2,ureter_stub
976,2.6651548351697083,4.885407178566233,5.698223653632525,1,renal_pelvis
977,13.851125935247792,2.6487410471280826,21.384213850251495,8,calyx_upper_01
978,24.426728149291772,1.3841339386883247,-47.65199528275139,7,lower_pole_access
979,-4.564979297496374,0.74431571180781,-74.19925790665812,2,ureter_stub
980,7.1511458666309355,-3.9511196783490727,4.064515201126195,1,renal_pelvis
981,-2.9997433543945724,4.24809353410831,-75.92317395222042,2,ureter_stub
982,8.12886193572572,3.005851860815688,-8.574237012053052,6,major_lower
983,7.132182197609029,1.6709303219377705,-19.27875358181024,7,lower_pole_access
984,-7.8696307394233065,3.0006989792023657,-26.56493983917472,2,ureter_stub
985,-4.426939219104749,2.257537898791728,-99.58186478173828,2,ureter_stub
986,-3.494249290363569,2.1260790127539715,-37.15722570405427,2,ureter_stub
987,-6.321763102429277,0.6386499872131572,-38.70232087158251,2,ureter_stub
988,-5.239830709431337,-2.7521242890180795,-11.001673087335945,3,upj
989,8.079950603161507,3.3232400200213505,-3.6271971466363504,1,renal_pelvis
990,13.631930252747086,-0.21387976830462194,14.486634013952695,8,calyx_upper_01
991,-6.3061268132692625,3.267621669712058,-57.64260974478803,2,ureter_stub
992,-6.965852811983437,-3.5015310859305857,-4.58908942120755,1,renal_pelvis
993,10.74004726334945,2.705971863070551,-26.673823292011114,7,lower_pole_access
994,7.439418242238212,1.3605157085605792,-19.689486780136384,7,lower_pole_access
995,-6.819504525795068,1.4411058987825403,-11.984008073768116,2,ureter_stub
996,-4.974168916636637,1.1576227667639942,-46.176297758266756,2,ureter_stub
997,28.607601409248705,-0.614686184146734,-63.36156243805786,14,calyx_lower_04
998,7.312442592565761,1.6897974204104762,-19.666160667321176,7,lower_pole_access
999,6.579593518265193,-3.7113439718323176,6.196378881757172,1,renal_pelvis
1000,23.281140769631914,0.5607611641852025,-49.28704860805482,7,lower_pole_access
1001,2.5186148140731675,-4.507304698775921,6.578404992256956,1,renal_pelvis
1002,-0.05226390299456177,-6.575914072650174,0.47623817524362977,1,renal_pelvis
1003,-3.9779492453620535,1.9935772970711287,8.292841393490468,1,renal_pelvis
1004,-7.014809628124851,1.0222977346610396,-40.39137483907822,2,ureter_stub
1005,-1.5440228963464235,1.0614308529969942,-98.75782873547332,2,ureter_stub
1006,4.746049642919029,4.016012375672416,-13.11031654530741,7,lower_pole_access
1007,-6.019188179869348,-0.5672388046152376,-98.7730892100502,2,ureter_stub
1008,16.869428470526636,2.1511178013633723,18.758174421455017,8,calyx_upper_01
1009,32.70651378755979,-4.5849179114834415,-41.96768847741346,13,calyx_lower_03
1010,16.58036454358267,1.6727970488389432,-38.85994593106533,7,lower_pole_access
1011,-4.290164322295838,2.290303611641233,-84.53499520631986,2,ureter_stub
1012,15.256696928593408,1.71854225121593,1.89880345421339,9,calyx_middle_01
1013,21.64852474654678,7.409348058838053,2.892084059398176,9,calyx_middle_01
1014,12.591318350596577,-5.189861787055839,-0.35461166369328345,10,calyx_middle_02
1015,19.041078825276657,0.14545850152395134,-39.66498040536242,7,lower_pole_access
1016,0.7554217409673177,-2.6679583208354547,8.886726273518805,1,renal_pelvis
1017,25.047749028883082,6.125208820482163,-30.064595765398952,12,calyx_lower_02
1018,21.836404556925196,4.683721824288921,-29.640020414957757,12,calyx_lower_02
1019,8.542434958410807,1.3173425567678747,-9.12802745517076,6,major_lower
1020,-0.9975501777846161,-6.107826089073024,-3.48899090458107,1,renal_pelvis
1021,23.77035815009154,-1.8218918586074122,-43.1354211737136,13,calyx_lower_03
1022,35.66473272660657,-2.469964626864311,-65.52219173576202,14,calyx_lower_04
1023,18.554904815080782,0.9535106795876551,-33.956417682785776,7,lower_pole_access
1024,20.971207885347322,0.44313231203910275,-44.48488417751046,7,lower_pole_access
1025,8.35481054624738,4.455463729500772,-18.549775230709617,7,lower_pole_access
1026,-1.9226382229982084,-0.9735955761604063,-80.48231569656066,2,ureter_stub
1027,-3.9575913800031692,1.162563841515479,-33.445978631103095,2,ureter_stub
1028,32.850786513977596,5.896873827312691,-28.615100395325914,12,calyx_lower_02
1029,36.37792778226753,-1.4603722258093694,-65.47290113293846,14,calyx_lower_04
1030,0.7236549236510941,4.806555277285147,6.315486651120687,1,renal_pelvis
1031,-5.104955834477305,3.3704501590997453,-15.03643168548284,2,ureter_stub
1032,-8.046255410399421,-1.875295515663109,-5.046256036113767,1,renal_pelvis
1033,-5.209638910004467,-0.48954314911445185,-26.90629179175075,2,ureter_stub
1034,-3.842346270249079,-5.71456211216595,2.9575670761576376,1,renal_pelvis
1035,27.454808361422693,-1.7693927260757814,-45.17137150068032,13,calyx_lower_03
1036,-3.330273505928166,4.8834765267238796,5.4713813451070985,1,renal_pelvis
1037,-0.9716384865249594,2.5704199350624535,-81.85567060698024,2,ureter_stub
1038,21.931975712801155,4.4061013979167605,-29.56080661241066,12,calyx_lower_02
1039,29.3431218464431,0.9320797856271247,-64.53983982221139,14,calyx_lower_04
1040,22.131669106377988,0.9466346613562219,-49.972385819771766,7,lower_pole_access
1041,5.382200389915817,1.8255918445221837,-16.032041425979237,7,lower_pole_access
1042,9.635153979717089,-0.7422692607180622,4.182474792138383,1,renal_pelvis
1043,22.864392326320605,0.6870294915148096,-50.25152784424746,7,lower_pole_access
1044,10.137088220885119,4.117631172308132,0.26030152194017114,9,calyx_middle_01
1045,27.365807151915373,10.873607857449576,-15.64143420121451,11,calyx_lower_01
1046,35.692771032121286,-3.6951618489161215,-64.09272202242305,14,calyx_lower_04
1047,8.157579459014114,-2.4262076461109916,12.518382108259845,8,calyx_upper_01
1048,29.07574061851086,5.459448207878408,-30.689798353458293,12,calyx_lower_02
1049,-3.5752112902851976,4.312938313806985,-45.099923928991494,2,ureter_stub
1050,17.97024843152905,3.3609152967607407,22.499110220568962,8,calyx_upper_01
1051,-0.8453489674014654,-6.530697214406844,1.1411532968445564,1,renal_pelvis
1052,22.901597769061173,7.197957471210488,-14.998127863717269,11,calyx_lower_01
1053,33.595572350946576,0.5572063827852811,-58.671845062219425,14,calyx_lower_04
1054,3.4771046734143867,-5.490947425300628,-3.9763676056768467,1,renal_pelvis
1055,4.601064080655392,-4.938989109763719,4.5988736540917525,1,renal_pelvis
1056,7.997401712531493,3.7752956804057467,-9.412391801952202,6,major_lower
1057,14.152314379052168,4.187288241837384,-19.381639755126695,11,calyx_lower_01
1058,23.597257539859687,8.956781574294034,-15.151858549860554,11,calyx_lower_01
1059,26.285358676523572,-8.498735171230528,2.199667951329612,10,calyx_middle_02
1060,30.169398023027714,2.6950545588933474,-62.90455000885706,14,calyx_lower_04
1061,23.095096765972137,8.36686509672436,-0.25396395156550766,9,calyx_middle_01
1062,-4.927145209225358,5.693896851314974,0.8804031309991766,1,renal_pelvis
1063,-5.767301171581589,-1.454124579144154,-19.454535131811216,2,ureter_stub
1064,4.386859778539789,-5.4379457527225625,3.306091103979594,1,renal_pelvis
1065,-4.285104709248856,5.569716078598044,-2.782110399453401,1,renal_pelvis
1066,0.25304886901115853,6.403900811979656,-1.4709186819306264,1,renal_pelvis
1067,-0.3433606261154541,0.6620421730327731,-10.727882624689293,3,upj
1068,18.152968043997703,0.3771499046875372,-39.21064455868105,7,lower_pole_access
1069,11.53141968785454,-4.151549186450084,-1.0118556871368531,10,calyx_middle_02
1070,1.5467903366834046,2.192796605173863,-9.868309050799493,6,major_lower
1071,-3.5166212161913752,2.7120218614979374,-86.56247907939672,2,ureter_stub
1072,-6.250968698352451,1.596661347659004,-50.76673187694446,2,ureter_stub
1073,30.367338845272965,5.647908326130972,-30.872220122393443,12,calyx_lower_02
1074,11.582315023040696,-5.25871619506079,1.8572801762722635,10,calyx_middle_02
1075,3.8815283191196386,-1.7922046308417476,11.812957058041508,4,major_upper
1076,28.59416988734527,10.797889439980883,3.7140653327468156,9,calyx_middle_01
1077,13.384758191234017,3.9666166515575503,-30.54608335899052,7,lower_pole_access
1078,-0.988787201158688,0.3010002230600156,-95.43339710035387,2,ureter_stub
1079,32.04418541430474,-5.368217844076145,-46.01996642547021,13,calyx_lower_03
1080,28.631879178907457,5.727044136058584,-31.291625474659426,12,calyx_lower_02
1081,7.012157884279265,-0.5283162587252286,14.191560080478197,8,calyx_upper_01
1082,5.443948585450862,-0.5624303594771497,12.861675887696418,4,major_upper
1083,7.1857114274120555,4.272709285157021,-16.95394078512902,7,lower_pole_access
1084,5.845219661970673,-5.3773500390047255,0.6090146197593616,1,renal_pelvis
1085,25.403684947944647,-2.2165880783271605,-44.659447339967365,13,calyx_lower_03
1086,17.718967798326553,4.399524143858184,-33.75961613964058,7,lower_pole_access
1087,-5.8429917174073,-5.07573784727897,-2.402313266242074,1,renal_pelvis
1088,5.801287253924256,-4.152882751852145,5.976391412462168,1,renal_pelvis
1089,4.681253360400415,-3.1715942179235825,11.225112683960488,4,major_upper
1090,-7.399121612083927,2.5033615052908673,-48.200027620633634,2,ureter_stub
1091,-5.179617742661539,2.4867608109506074,-72.5524920720227,2,ureter_stub
1092,18.313026984400572,1.406594311337203,-32.19813451930666,7,lower_pole_access
