frame_index,path_id,path_local_index,x_mm,y_mm,z_mm,look_x_mm,look_y_mm,look_z_mm,edge_id,edge_t,radius_mm,estimated_clearance_mm
280,entry_to_calyx_middle_02,27,-5.777048153306685,2.4485503501715007,-33.192505034009166,-5.8313504756522505,2.326166265425687,-30.923254530608247,edge_ureter_03,0.75,2.561138699891888,1.0611386998918881
281,entry_to_calyx_middle_02,28,-5.8313504756522505,2.326166265425687,-30.923254530608247,-5.649946198248089,1.9283094080948886,-26.384753523806413,edge_ureter_03,0.875,2.575320584305113,1.0753205843051128
282,entry_to_calyx_middle_02,29,-5.649946198248089,1.9283094080948886,-26.384753523806413,-5.414239598498362,1.6528366355099045,-24.115503020405498,edge_ureter_04,0.125,2.6826998096923504,1.1826998096923504
283,entry_to_calyx_middle_02,30,-5.414239598498362,1.6528366355099045,-24.115503020405498,-5.178532998748635,1.3773638629249205,-21.84625251700458,edge_ureter_04,0.25,2.7758971506663634,1.2758971506663634
284,entry_to_calyx_middle_02,31,-5.178532998748635,1.3773638629249205,-21.84625251700458,-4.942826398998908,1.1018910903399364,-19.577002013603664,edge_ureter_04,0.375,2.869094491640376,1.369094491640376
285,entry_to_calyx_middle_02,32,-4.942826398998908,1.1018910903399364,-19.577002013603664,-4.707119799249181,0.8264183177549522,-17.30775151020275,edge_ureter_04,0.5,2.9622918326143894,1.4622918326143894
286,entry_to_calyx_middle_02,33,-4.707119799249181,0.8264183177549522,-17.30775151020275,-4.4714131994994535,0.5509455451699682,-15.038501006801832,edge_ureter_04,0.625,3.0554891735884024,1.5554891735884024
287,entry_to_calyx_middle_02,34,-4.4714131994994535,0.5509455451699682,-15.038501006801832,-4.235706599749727,0.2754727725849841,-12.769250503400915,edge_ureter_04,0.75,3.1486865145624154,1.6486865145624154
288,entry_to_calyx_middle_02,35,-4.235706599749727,0.2754727725849841,-12.769250503400915,-3.5,0.0,-9.1875,edge_ureter_04,0.875,3.241883855536428,1.741883855536428
289,entry_to_calyx_middle_02,36,-3.5,0.0,-9.1875,-3.0,0.0,-7.875,edge_upj_pelvis,0.125,3.4681960469466357,1.9681960469466357
290,entry_to_calyx_middle_02,37,-3.0,0.0,-7.875,-2.5,0.0,-6.5625,edge_upj_pelvis,0.25,3.601310897382831,2.101310897382831
291,entry_to_calyx_middle_02,38,-2.5,0.0,-6.5625,-2.0,0.0,-5.25,edge_upj_pelvis,0.375,3.734425747819026,2.234425747819026
292,entry_to_calyx_middle_02,39,-2.0,0.0,-5.25,-1.5,0.0,-3.9375,edge_upj_pelvis,0.5,3.8675405982552205,2.3675405982552205
293,entry_to_calyx_middle_02,40,-1.5,0.0,-3.9375,-1.0,0.0,-2.625,edge_upj_pelvis,0.625,4.000655448691416,2.5006554486914156
294,entry_to_calyx_middle_02,41,-1.0,0.0,-2.625,-0.5,0.0,-1.3125,edge_upj_pelvis,0.75,4.133770299127611,2.633770299127611
295,entry_to_calyx_middle_02,42,-0.5,0.0,-1.3125,0.85,-0.045015632063005406,0.12799110788366796,edge_upj_pelvis,0.875,4.266885149563806,2.766885149563806
296,entry_to_calyx_middle_02,43,0.85,-0.045015632063005406,0.12799110788366796,1.7,-0.09003126412601081,0.25598221576733593,edge_pelvis_major_middle,0.125,3.903145126409748,2.403145126409748
297,entry_to_calyx_middle_02,44,1.7,-0.09003126412601081,0.25598221576733593,2.55,-0.13504689618901622,0.3839733236510039,edge_pelvis_major_middle,0.25,3.8247883394405022,2.3247883394405022
298,entry_to_calyx_middle_02,45,2.55,-0.13504689618901622,0.3839733236510039,3.4,-0.18006252825202163,0.5119644315346719,edge_pelvis_major_middle,0.375,3.7464315524712575,2.2464315524712575
299,entry_to_calyx_middle_02,46,3.4,-0.18006252825202163,0.5119644315346719,4.25,-0.22507816031502703,0.6399555394183398,edge_pelvis_major_middle,0.5,3.668074765502012,2.168074765502012
300,entry_to_calyx_middle_02,47,4.25,-0.22507816031502703,0.6399555394183398,5.1,-0.27009379237803244,0.7679466473020078,edge_pelvis_major_middle,0.625,3.5897179785327666,2.0897179785327666
301,entry_to_calyx_middle_02,48,5.1,-0.27009379237803244,0.7679466473020078,5.95,-0.31510942444103784,0.8959377551856758,edge_pelvis_major_middle,0.75,3.5113611915635214,2.0113611915635214
302,entry_to_calyx_middle_02,49,5.95,-0.31510942444103784,0.8959377551856758,8.286023636926187,-1.1213750565040432,1.0498675021367563,edge_pelvis_major_middle,0.875,3.433004404594276,1.9330044045942758
303,entry_to_calyx_middle_02,50,8.286023636926187,-1.1213750565040432,1.0498675021367563,9.772047273852372,-1.882625056504043,1.0758061412041688,edge_calyx_middle_02_proximal,0.125,2.8875,1.3875000000000002
304,entry_to_calyx_middle_02,51,9.772047273852372,-1.882625056504043,1.0758061412041688,11.25807091077856,-2.6438750565040428,1.1017447802715816,edge_calyx_middle_02_proximal,0.25,2.775,1.275
305,entry_to_calyx_middle_02,52,11.25807091077856,-2.6438750565040428,1.1017447802715816,12.744094547704746,-3.4051250565040427,1.1276834193389942,edge_calyx_middle_02_proximal,0.375,2.6625,1.1625
306,entry_to_calyx_middle_02,53,12.744094547704746,-3.4051250565040427,1.1276834193389942,14.230118184630932,-4.166375056504043,1.1536220584064067,edge_calyx_middle_02_proximal,0.5,2.55,1.0499999999999998
307,entry_to_calyx_middle_02,54,14.230118184630932,-4.166375056504043,1.1536220584064067,15.716141821557118,-4.927625056504042,1.1795606974738195,edge_calyx_middle_02_proximal,0.625,2.4375,0.9375
308,entry_to_calyx_middle_02,55,15.716141821557118,-4.927625056504042,1.1795606974738195,17.202165458483307,-5.688875056504043,1.205499336541232,edge_calyx_middle_02_proximal,0.75,2.325,0.8250000000000002
309,entry_to_calyx_middle_02,56,17.202165458483307,-5.688875056504043,1.205499336541232,19.764275177321558,-7.001375056504042,1.2502211280367712,edge_calyx_middle_02_proximal,0.875,2.2125000000000004,0.7125000000000004
310,entry_to_calyx_middle_02,57,19.764275177321558,-7.001375056504042,1.2502211280367712,20.840361259233624,-7.552625056504042,1.2690042804648973,edge_calyx_middle_02_distal,0.125,2.0625,0.5625
311,entry_to_calyx_middle_02,58,20.840361259233624,-7.552625056504042,1.2690042804648973,21.91644734114569,-8.103875056504041,1.2877874328930239,edge_calyx_middle_02_distal,0.25,2.0250000000000004,0.5250000000000004
312,entry_to_calyx_middle_02,59,21.91644734114569,-8.103875056504041,1.2877874328930239,22.992533423057758,-8.655125056504042,1.3065705853211502,edge_calyx_middle_02_distal,0.375,1.9875,0.48750000000000004
313,entry_to_calyx_middle_02,60,22.992533423057758,-8.655125056504042,1.3065705853211502,24.068619504969824,-9.206375056504044,1.3253537377492766,edge_calyx_middle_02_distal,0.5,1.9500000000000002,0.4500000000000002
314,entry_to_calyx_middle_02,61,24.068619504969824,-9.206375056504044,1.3253537377492766,25.14470558688189,-9.757625056504041,1.3441368901774031,edge_calyx_middle_02_distal,0.625,1.9125,0.4125000000000001
315,entry_to_calyx_middle_02,62,25.14470558688189,-9.757625056504041,1.3441368901774031,26.220791668793954,-10.308875056504043,1.3629200426055295,edge_calyx_middle_02_distal,0.75,1.875,0.375
316,entry_to_calyx_middle_02,63,26.220791668793954,-10.308875056504043,1.3629200426055295,27.29687775070602,-10.860125056504042,1.3817031950336558,edge_calyx_middle_02_distal,0.875,1.8375,0.3374999999999999
317,entry_to_calyx_middle_02,64,27.29687775070602,-10.860125056504042,1.3817031950336558,28.372963832618087,-11.411375056504042,1.4004863474617821,edge_calyx_middle_02_distal,1.0,1.8,0.30000000000000004
318,entry_to_calyx_lower_01,0,-3.9784874627864335,0.0,-101.27002013603666,-3.7939905815175696,0.09053934407379334,-99.00076963263574,edge_ureter_00,0.0,2.629709537291992,1.1297095372919919
319,entry_to_calyx_lower_01,1,-3.7939905815175696,0.09053934407379334,-99.00076963263574,-3.609493700248706,0.18107868814758668,-96.73151912923483,edge_ureter_00,0.125,2.625472259373071,1.1254722593730708
320,entry_to_calyx_lower_01,2,-3.609493700248706,0.18107868814758668,-96.73151912923483,-3.424996818979842,0.27161803222138003,-94.46226862583391,edge_ureter_00,0.25,2.621234981454149,1.121234981454149
321,entry_to_calyx_lower_01,3,-3.424996818979842,0.27161803222138003,-94.46226862583391,-3.240499937710978,0.36215737629517336,-92.19301812243299,edge_ureter_00,0.375,2.616997703535228,1.1169977035352279
322,entry_to_calyx_lower_01,4,-3.240499937710978,0.36215737629517336,-92.19301812243299,-3.0560030564421146,0.4526967203689667,-89.92376761903208,edge_ureter_00,0.5,2.6127604256163064,1.1127604256163064
323,entry_to_calyx_lower_01,5,-3.0560030564421146,0.4526967203689667,-89.92376761903208,-2.8715061751732502,0.5432360644427601,-87.65451711563117,edge_ureter_00,0.625,2.608523147697385,1.108523147697385
324,entry_to_calyx_lower_01,6,-2.8715061751732502,0.5432360644427601,-87.65451711563117,-2.687009293904387,0.6337754085165533,-85.38526661223025,edge_ureter_00,0.75,2.6042858697784634,1.1042858697784634
325,entry_to_calyx_lower_01,7,-2.687009293904387,0.6337754085165533,-85.38526661223025,-2.5783847025389526,1.0948666462917689,-80.84676560542842,edge_ureter_00,0.875,2.6000485918595415,1.1000485918595415
326,entry_to_calyx_lower_01,8,-2.5783847025389526,1.0948666462917689,-80.84676560542842,-2.654256992442382,1.4654185399931912,-78.57751510202749,edge_ureter_01,0.125,2.5847145855578013,1.0847145855578013
327,entry_to_calyx_lower_01,9,-2.654256992442382,1.4654185399931912,-78.57751510202749,-2.730129282345812,1.8359704336946132,-76.30826459862658,edge_ureter_01,0.25,2.573617857174982,1.0736178571749821
328,entry_to_calyx_lower_01,10,-2.730129282345812,1.8359704336946132,-76.30826459862658,-2.806001572249241,2.2065223273960357,-74.03901409522567,edge_ureter_01,0.375,2.562521128792163,1.062521128792163
329,entry_to_calyx_lower_01,11,-2.806001572249241,2.2065223273960357,-74.03901409522567,-2.8818738621526707,2.5770742210974578,-71.76976359182474,edge_ureter_01,0.5,2.551424400409344,1.0514244004093438
330,entry_to_calyx_lower_01,12,-2.8818738621526707,2.5770742210974578,-71.76976359182474,-2.957746152056101,2.94762611479888,-69.50051308842383,edge_ureter_01,0.625,2.5403276720265247,1.0403276720265247
331,entry_to_calyx_lower_01,13,-2.957746152056101,2.94762611479888,-69.50051308842383,-3.03361844195953,3.318178008500302,-67.2312625850229,edge_ureter_01,0.75,2.529230943643706,1.029230943643706
332,entry_to_calyx_lower_01,14,-3.03361844195953,3.318178008500302,-67.2312625850229,-3.4022086677842514,3.625495521757307,-62.692761578221074,edge_ureter_01,0.875,2.5181342152608863,1.0181342152608863
333,entry_to_calyx_lower_01,15,-3.4022086677842514,3.625495521757307,-62.692761578221074,-3.694926603705543,3.5622611413128893,-60.42351107482016,edge_ureter_02,0.125,2.5031637251948764,1.0031637251948764
334,entry_to_calyx_lower_01,16,-3.694926603705543,3.5622611413128893,-60.42351107482016,-3.9876445396268347,3.4990267608684724,-58.15426057141924,edge_ureter_02,0.25,2.4992899635116856,0.9992899635116856
335,entry_to_calyx_lower_01,17,-3.9876445396268347,3.4990267608684724,-58.15426057141924,-4.280362475548126,3.435792380424055,-55.88501006801833,edge_ureter_02,0.375,2.495416201828495,0.9954162018284949
336,entry_to_calyx_lower_01,18,-4.280362475548126,3.435792380424055,-55.88501006801833,-4.573080411469418,3.3725579999796373,-53.61575956461741,edge_ureter_02,0.5,2.4915424401453037,0.9915424401453037
337,entry_to_calyx_lower_01,19,-4.573080411469418,3.3725579999796373,-53.61575956461741,-4.86579834739071,3.3093236195352205,-51.346509061216494,edge_ureter_02,0.625,2.4876686784621125,0.9876686784621125
338,entry_to_calyx_lower_01,20,-4.86579834739071,3.3093236195352205,-51.346509061216494,-5.158516283312002,3.2460892390908027,-49.07725855781558,edge_ureter_02,0.75,2.4837949167789217,0.9837949167789217
339,entry_to_calyx_lower_01,21,-5.158516283312002,3.2460892390908027,-49.07725855781558,-5.505536541578858,3.060470773900571,-44.53875755101375,edge_ureter_02,0.875,2.479921155095731,0.979921155095731
340,entry_to_calyx_lower_01,22,-5.505536541578858,3.060470773900571,-44.53875755101375,-5.5598388639244245,2.9380866891547575,-42.26950704761283,edge_ureter_03,0.125,2.4902292778257644,0.9902292778257644
341,entry_to_calyx_lower_01,23,-5.5598388639244245,2.9380866891547575,-42.26950704761283,-5.61414118626999,2.8157026044089433,-40.000256544211915,edge_ureter_03,0.25,2.5044111622389895,1.0044111622389895
342,entry_to_calyx_lower_01,24,-5.61414118626999,2.8157026044089433,-40.000256544211915,-5.668443508615555,2.693318519663129,-37.731006040810996,edge_ureter_03,0.375,2.5185930466522137,1.0185930466522137
343,entry_to_calyx_lower_01,25,-5.668443508615555,2.693318519663129,-37.731006040810996,-5.72274583096112,2.570934434917315,-35.46175553741008,edge_ureter_03,0.5,2.532774931065439,1.0327749310654388
344,entry_to_calyx_lower_01,26,-5.72274583096112,2.570934434917315,-35.46175553741008,-5.777048153306685,2.4485503501715007,-33.192505034009166,edge_ureter_03,0.625,2.546956815478663,1.046956815478663
345,entry_to_calyx_lower_01,27,-5.777048153306685,2.4485503501715007,-33.192505034009166,-5.8313504756522505,2.326166265425687,-30.923254530608247,edge_ureter_03,0.75,2.561138699891888,1.0611386998918881
346,entry_to_calyx_lower_01,28,-5.8313504756522505,2.326166265425687,-30.923254530608247,-5.649946198248089,1.9283094080948886,-26.384753523806413,edge_ureter_03,0.875,2.575320584305113,1.0753205843051128
347,entry_to_calyx_lower_01,29,-5.649946198248089,1.9283094080948886,-26.384753523806413,-5.414239598498362,1.6528366355099045,-24.115503020405498,edge_ureter_04,0.125,2.6826998096923504,1.1826998096923504
348,entry_to_calyx_lower_01,30,-5.414239598498362,1.6528366355099045,-24.115503020405498,-5.178532998748635,1.3773638629249205,-21.84625251700458,edge_ureter_04,0.25,2.7758971506663634,1.2758971506663634
349,entry_to_calyx_lower_01,31,-5.178532998748635,1.3773638629249205,-21.84625251700458,-4.942826398998908,1.1018910903399364,-19.577002013603664,edge_ureter_04,0.375,2.869094491640376,1.369094491640376
350,entry_to_calyx_lower_01,32,-4.942826398998908,1.1018910903399364,-19.577002013603664,-4.707119799249181,0.8264183177549522,-17.30775151020275,edge_ureter_04,0.5,2.9622918326143894,1.4622918326143894
351,entry_to_calyx_lower_01,33,-4.707119799249181,0.8264183177549522,-17.30775151020275,-4.4714131994994535,0.5509455451699682,-15.038501006801832,edge_ureter_04,0.625,3.0554891735884024,1.5554891735884024
352,entry_to_calyx_lower_01,34,-4.4714131994994535,0.5509455451699682,-15.038501006801832,-4.235706599749727,0.2754727725849841,-12.769250503400915,edge_ureter_04,0.75,3.1486865145624154,1.6486865145624154
353,entry_to_calyx_lower_01,35,-4.235706599749727,0.2754727725849841,-12.769250503400915,-3.5,0.0,-9.1875,edge_ureter_04,0.875,3.241883855536428,1.741883855536428
354,entry_to_calyx_lower_01,36,-3.5,0.0,-9.1875,-3.0,0.0,-7.875,edge_upj_pelvis,0.125,3.4681960469466357,1.9681960469466357
355,entry_to_calyx_lower_01,37,-3.0,0.0,-7.875,-2.5,0.0,-6.5625,edge_upj_pelvis,0.25,3.601310897382831,2.101310897382831
356,entry_to_calyx_lower_01,38,-2.5,0.0,-6.5625,-2.0,0.0,-5.25,edge_upj_pelvis,0.375,3.734425747819026,2.234425747819026
357,entry_to_calyx_lower_01,39,-2.0,0.0,-5.25,-1.5,0.0,-3.9375,edge_upj_pelvis,0.5,3.8675405982552205,2.3675405982552205
358,entry_to_calyx_lower_01,40,-1.5,0.0,-3.9375,-1.0,0.0,-2.625,edge_upj_pelvis,0.625,4.000655448691416,2.5006554486914156
359,entry_to_calyx_lower_01,41,-1.0,0.0,-2.625,-0.5,0.0,-1.3125,edge_upj_pelvis,0.75,4.133770299127611,2.633770299127611
360,entry_to_calyx_lower_01,42,-0.5,0.0,-1.3125,0.725,0.24757252640053568,-1.3180890081278946,edge_upj_pelvis,0.875,4.266885149563806,2.766885149563806
361,entry_to_calyx_lower_01,43,0.725,0.24757252640053568,-1.3180890081278946,1.45,0.49514505280107135,-2.6361780162557893,edge_pelvis_major_lower,0.125,3.8923676579069992,2.3923676579069992
362,entry_to_calyx_lower_01,44,1.45,0.49514505280107135,-2.6361780162557893,2.175,0.742717579201607,-3.954267024383684,edge_pelvis_major_lower,0.25,3.8032334024350045,2.3032334024350045
363,entry_to_calyx_lower_01,45,2.175,0.742717579201607,-3.954267024383684,2.9,0.9902901056021427,-5.272356032511579,edge_pelvis_major_lower,0.375,3.7140991469630107,2.2140991469630107
364,entry_to_calyx_lower_01,46,2.9,0.9902901056021427,-5.272356032511579,3.625,1.2378626320026784,-6.590445040639473,edge_pelvis_major_lower,0.5,3.6249648914910164,2.1249648914910164
365,entry_to_calyx_lower_01,47,3.625,1.2378626320026784,-6.590445040639473,4.35,1.485435158403214,-7.908534048767368,edge_pelvis_major_lower,0.625,3.5358306360190217,2.0358306360190217
366,entry_to_calyx_lower_01,48,4.35,1.485435158403214,-7.908534048767368,5.075,1.7330076848037497,-9.226623056895262,edge_pelvis_major_lower,0.75,3.446696380547028,1.9466963805470279
367,entry_to_calyx_lower_01,49,5.075,1.7330076848037497,-9.226623056895262,6.370845256607561,2.012365739835163,-11.708518184129453,edge_pelvis_major_lower,0.875,3.3575621250750336,1.8575621250750336
368,entry_to_calyx_lower_01,50,6.370845256607561,2.012365739835163,-11.708518184129453,6.941690513215122,2.04415126846604,-12.872324303235752,edge_lower_access_01,0.125,3.073698609770176,1.573698609770176
369,entry_to_calyx_lower_01,51,6.941690513215122,2.04415126846604,-12.872324303235752,7.512535769822684,2.075936797096918,-14.036130422342048,edge_lower_access_01,0.25,3.041323082461819,1.541323082461819
370,entry_to_calyx_lower_01,52,7.512535769822684,2.075936797096918,-14.036130422342048,8.083381026430246,2.107722325727795,-15.199936541448345,edge_lower_access_01,0.375,3.0089475551534623,1.5089475551534623
371,entry_to_calyx_lower_01,53,8.083381026430246,2.107722325727795,-15.199936541448345,8.654226283037808,2.1395078543586723,-16.363742660554642,edge_lower_access_01,0.5,2.9765720278451058,1.4765720278451058
372,entry_to_calyx_lower_01,54,8.654226283037808,2.1395078543586723,-16.363742660554642,9.225071539645368,2.1712933829895498,-17.52754877966094,edge_lower_access_01,0.625,2.9441965005367488,1.4441965005367488
373,entry_to_calyx_lower_01,55,9.225071539645368,2.1712933829895498,-17.52754877966094,9.795916796252929,2.2030789116204272,-18.691354898767237,edge_lower_access_01,0.75,2.911820973228392,1.4118209732283922
374,entry_to_calyx_lower_01,56,9.795916796252929,2.2030789116204272,-18.691354898767237,11.630975848296057,2.40768400187579,-19.432135216748506,edge_lower_access_01,0.875,2.879445445920035,1.3794454459200352
375,entry_to_calyx_lower_01,57,11.630975848296057,2.40768400187579,-19.432135216748506,12.895189643731625,2.580503563500275,-19.009109415623477,edge_calyx_lower_01_proximal,0.125,1.6984147635936022,0.19841476359360222
376,entry_to_calyx_lower_01,58,12.895189643731625,2.580503563500275,-19.009109415623477,14.159403439167193,2.75332312512476,-18.586083614498452,edge_calyx_lower_01_proximal,0.25,1.7027092479243782,0.20270924792437817
377,entry_to_calyx_lower_01,59,14.159403439167193,2.75332312512476,-18.586083614498452,15.423617234602759,2.926142686749245,-18.163057813373424,edge_calyx_lower_01_proximal,0.375,1.7070037322551541,0.20700373225515412
378,entry_to_calyx_lower_01,60,15.423617234602759,2.926142686749245,-18.163057813373424,16.687831030038325,3.0989622483737302,-17.740032012248395,edge_calyx_lower_01_proximal,0.5,1.7112982165859298,0.21129821658592984
379,entry_to_calyx_lower_01,61,16.687831030038325,3.0989622483737302,-17.740032012248395,17.952044825473894,3.271781809998215,-17.31700621112337,edge_calyx_lower_01_proximal,0.625,1.7155927009167056,0.21559270091670557
380,entry_to_calyx_lower_01,62,17.952044825473894,3.271781809998215,-17.31700621112337,19.216258620909457,3.4446013716227,-16.893980409998342,edge_calyx_lower_01_proximal,0.75,1.7198871852474815,0.21988718524748152
381,entry_to_calyx_lower_01,63,19.216258620909457,3.4446013716227,-16.893980409998342,21.380190703699274,4.063649790796479,-16.360028295533937,edge_calyx_lower_01_proximal,0.875,1.7241816695782575,0.22418166957825747
382,entry_to_calyx_lower_01,64,21.380190703699274,4.063649790796479,-16.360028295533937,22.279908991053524,4.509878648345772,-16.24910198219456,edge_calyx_lower_01_distal,0.125,1.7500821058328964,0.25008210583289636
383,entry_to_calyx_lower_01,65,22.279908991053524,4.509878648345772,-16.24910198219456,23.17962727840777,4.956107505895066,-16.138175668855183,edge_calyx_lower_01_distal,0.25,1.7716880577567593,0.2716880577567593
384,entry_to_calyx_lower_01,66,23.17962727840777,4.956107505895066,-16.138175668855183,24.079345565762022,5.40233636344436,-16.027249355515806,edge_calyx_lower_01_distal,0.375,1.793294009680622,0.293294009680622
385,entry_to_calyx_lower_01,67,24.079345565762022,5.40233636344436,-16.027249355515806,24.979063853116273,5.848565220993654,-15.916323042176428,edge_calyx_lower_01_distal,0.5,1.8148999616044852,0.3148999616044852
386,entry_to_calyx_lower_01,68,24.979063853116273,5.848565220993654,-15.916323042176428,25.87878214047052,6.294794078542947,-15.80539672883705,edge_calyx_lower_01_distal,0.625,1.836505913528348,0.3365059135283479
387,entry_to_calyx_lower_01,69,25.87878214047052,6.294794078542947,-15.80539672883705,26.77850042782477,6.741022936092241,-15.694470415497673,edge_calyx_lower_01_distal,0.75,1.858111865452211,0.3581118654522111
388,entry_to_calyx_lower_01,70,26.77850042782477,6.741022936092241,-15.694470415497673,27.678218715179018,7.1872517936415345,-15.583544102158296,edge_calyx_lower_01_distal,0.875,1.879717817376074,0.379717817376074
389,entry_to_calyx_lower_01,71,27.678218715179018,7.1872517936415345,-15.583544102158296,28.577937002533265,7.633480651190828,-15.47261778881892,edge_calyx_lower_01_distal,1.0,1.901323769299937,0.40132376929993696
390,entry_to_calyx_lower_02,0,-3.9784874627864335,0.0,-101.27002013603666,-3.7939905815175696,0.09053934407379334,-99.00076963263574,edge_ureter_00,0.0,2.629709537291992,1.1297095372919919
391,entry_to_calyx_lower_02,1,-3.7939905815175696,0.09053934407379334,-99.00076963263574,-3.609493700248706,0.18107868814758668,-96.73151912923483,edge_ureter_00,0.125,2.625472259373071,1.1254722593730708
392,entry_to_calyx_lower_02,2,-3.609493700248706,0.18107868814758668,-96.73151912923483,-3.424996818979842,0.27161803222138003,-94.46226862583391,edge_ureter_00,0.25,2.621234981454149,1.121234981454149
393,entry_to_calyx_lower_02,3,-3.424996818979842,0.27161803222138003,-94.46226862583391,-3.240499937710978,0.36215737629517336,-92.19301812243299,edge_ureter_00,0.375,2.616997703535228,1.1169977035352279
394,entry_to_calyx_lower_02,4,-3.240499937710978,0.36215737629517336,-92.19301812243299,-3.0560030564421146,0.4526967203689667,-89.92376761903208,edge_ureter_00,0.5,2.6127604256163064,1.1127604256163064
395,entry_to_calyx_lower_02,5,-3.0560030564421146,0.4526967203689667,-89.92376761903208,-2.8715061751732502,0.5432360644427601,-87.65451711563117,edge_ureter_00,0.625,2.608523147697385,1.108523147697385
396,entry_to_calyx_lower_02,6,-2.8715061751732502,0.5432360644427601,-87.65451711563117,-2.687009293904387,0.6337754085165533,-85.38526661223025,edge_ureter_00,0.75,2.6042858697784634,1.1042858697784634
397,entry_to_calyx_lower_02,7,-2.687009293904387,0.6337754085165533,-85.38526661223025,-2.5783847025389526,1.0948666462917689,-80.84676560542842,edge_ureter_00,0.875,2.6000485918595415,1.1000485918595415
398,entry_to_calyx_lower_02,8,-2.5783847025389526,1.0948666462917689,-80.84676560542842,-2.654256992442382,1.4654185399931912,-78.57751510202749,edge_ureter_01,0.125,2.5847145855578013,1.0847145855578013
399,entry_to_calyx_lower_02,9,-2.654256992442382,1.4654185399931912,-78.57751510202749,-2.730129282345812,1.8359704336946132,-76.30826459862658,edge_ureter_01,0.25,2.573617857174982,1.0736178571749821
400,entry_to_calyx_lower_02,10,-2.730129282345812,1.8359704336946132,-76.30826459862658,-2.806001572249241,2.2065223273960357,-74.03901409522567,edge_ureter_01,0.375,2.562521128792163,1.062521128792163
401,entry_to_calyx_lower_02,11,-2.806001572249241,2.2065223273960357,-74.03901409522567,-2.8818738621526707,2.5770742210974578,-71.76976359182474,edge_ureter_01,0.5,2.551424400409344,1.0514244004093438
402,entry_to_calyx_lower_02,12,-2.8818738621526707,2.5770742210974578,-71.76976359182474,-2.957746152056101,2.94762611479888,-69.50051308842383,edge_ureter_01,0.625,2.5403276720265247,1.0403276720265247
403,entry_to_calyx_lower_02,13,-2.957746152056101,2.94762611479888,-69.50051308842383,-3.03361844195953,3.318178008500302,-67.2312625850229,edge_ureter_01,0.75,2.529230943643706,1.029230943643706
404,entry_to_calyx_lower_02,14,-3.03361844195953,3.318178008500302,-67.2312625850229,-3.4022086677842514,3.625495521757307,-62.692761578221074,edge_ureter_01,0.875,2.5181342152608863,1.0181342152608863
405,entry_to_calyx_lower_02,15,-3.4022086677842514,3.625495521757307,-62.692761578221074,-3.694926603705543,3.5622611413128893,-60.42351107482016,edge_ureter_02,0.125,2.5031637251948764,1.0031637251948764
406,entry_to_calyx_lower_02,16,-3.694926603705543,3.5622611413128893,-60.42351107482016,-3.9876445396268347,3.4990267608684724,-58.15426057141924,edge_ureter_02,0.25,2.4992899635116856,0.9992899635116856
407,entry_to_calyx_lower_02,17,-3.9876445396268347,3.4990267608684724,-58.15426057141924,-4.280362475548126,3.435792380424055,-55.88501006801833,edge_ureter_02,0.375,2.495416201828495,0.9954162018284949
408,entry_to_calyx_lower_02,18,-4.280362475548126,3.435792380424055,-55.88501006801833,-4.573080411469418,3.3725579999796373,-53.61575956461741,edge_ureter_02,0.5,2.4915424401453037,0.9915424401453037
409,entry_to_calyx_lower_02,19,-4.573080411469418,3.3725579999796373,-53.61575956461741,-4.86579834739071,3.3093236195352205,-51.346509061216494,edge_ureter_02,0.625,2.4876686784621125,0.9876686784621125
410,entry_to_calyx_lower_02,20,-4.86579834739071,3.3093236195352205,-51.346509061216494,-5.158516283312002,3.2460892390908027,-49.07725855781558,edge_ureter_02,0.75,2.4837949167789217,0.9837949167789217
411,entry_to_calyx_lower_02,21,-5.158516283312002,3.2460892390908027,-49.07725855781558,-5.505536541578858,3.060470773900571,-44.53875755101375,edge_ureter_02,0.875,2.479921155095731,0.979921155095731
412,entry_to_calyx_lower_02,22,-5.505536541578858,3.060470773900571,-44.53875755101375,-5.5598388639244245,2.9380866891547575,-42.26950704761283,edge_ureter_03,0.125,2.4902292778257644,0.9902292778257644
413,entry_to_calyx_lower_02,23,-5.5598388639244245,2.9380866891547575,-42.26950704761283,-5.61414118626999,2.8157026044089433,-40.000256544211915,edge_ureter_03,0.25,2.5044111622389895,1.0044111622389895
414,entry_to_calyx_lower_02,24,-5.61414118626999,2.8157026044089433,-40.000256544211915,-5.668443508615555,2.693318519663129,-37.731006040810996,edge_ureter_03,0.375,2.5185930466522137,1.0185930466522137
415,entry_to_calyx_lower_02,25,-5.668443508615555,2.693318519663129,-37.731006040810996,-5.72274583096112,2.570934434917315,-35.46175553741008,edge_ureter_03,0.5,2.532774931065439,1.0327749310654388
416,entry_to_calyx_lower_02,26,-5.72274583096112,2.570934434917315,-35.46175553741008,-5.777048153306685,2.4485503501715007,-33.192505034009166,edge_ureter_03,0.625,2.546956815478663,1.046956815478663
417,entry_to_calyx_lower_02,27,-5.777048153306685,2.4485503501715007,-33.192505034009166,-5.8313504756522505,2.326166265425687,-30.923254530608247,edge_ureter_03,0.75,2.561138699891888,1.0611386998918881
418,entry_to_calyx_lower_02,28,-5.8313504756522505,2.326166265425687,-30.923254530608247,-5.649946198248089,1.9283094080948886,-26.384753523806413,edge_ureter_03,0.875,2.575320584305113,1.0753205843051128
